person_id,first_name,last_name,address1,address2,address3,email,phone,DOB
19711119-9864,Dag,Lundin,Sjöliden 2164,Hult,25146,lundin.rosa@jansson.com,+46 (0)4858801,1971-11-19

19960813-6567,Marta,Bergqvist,Claesson Väg 5,Sjulsmark,64451,uengstrom@yahoo.com,+46 (0)8 739 89 26,1996-08-13

20151203-3210,Jacob,Eklund,Vasagatan 9527,Graversfors,82318,liselotte71@gmail.com,089297008,2015-12-03

19931216-1410,Helena,Jonasson,Blomqviststigen 8610,Vårdsätra,12977,wholmgren@bjorklund.biz,042-98 10 22,1993-12-16

19890113-1070,Elvir,Bergqvist,Bernhardgränd 45,Låssby,28329,percy18@svensson.com,037394561,1989-01-13

19780226-1190,Alf,Björk,Danielssonbacken 30,Forserum,92418,lbengtsson@hedlund.net,079396650,1978-02-26

19970719-9512,Ann-Charlott,Hansen,Astridstigen 33,Ljungbyholm,717 33,tpalsson@gmail.com,08-161 25 10,1997-07-19

19841109-1753,Cristina,Axelsson,Lundin Backe 4,Varnhem,89372,rosemarie.ekstrom@nordstrom.org,+46(0)7556521,1984-11-09

20030107-5297,Eva-Lotta,Henriksson,Strömliden 9331,Striberg,494 40,blund@jonasson.com,+46(0)9983937,2003-01-07

19990226-4241,Tonny,Nilsson,Åströmgatan 7,Alvhem,36101,fredrik79@hotmail.com,+46 (0)8 603 18 42,1999-02-26

20180127-4923,Ronny,Bengtsson,Lundströmstigen 53V,Österfärnebo,221 88,lindholm.konstantin@gmail.com,08-834 782 16,2018-01-27

20020605-6113,Sanfrid,Olsson,Linnébacken 8I,Eggby,780 74,blom.britta@gmail.com,08-90 41 62,2002-06-05

19820903-2542,Sören,Jonsson,Viktorgatan 35J,Hedvigsberg,51458,annakarin67@lund.com,014-03 00 98,1982-09-03

20191227-2480,Ossian,Sjöberg,Bertholdliden 9573,Nykvarn,819 27,madelene66@claesson.com,+4670024738,2019-12-27

20030120-6363,Maud,Eriksson,Bergman Väg 30,Västervik,72421,kmansson@gunnarsson.com,+46 (0)387 287 56,2003-01-20

19790508-8473,Rose,Bergström,Ringbacken 5147,Dalstorp,151 11,bbergman@sjogren.org,+46 (0)8 645 30 46,1979-05-08

19821030-9625,Nicklas,Lindgren,Erhardbacken 2833,Gladö kvarn,695 76,evald.dahlberg@yahoo.com,08-28 19 38,1982-10-30

20130625-7810,Ulla-Britt,Olofsson,Ann-Christinvägen 29T,Sonstorp,521 63,sundberg.gunda@gmail.com,083801668,2013-06-25

19960618-2990,Ester,Hansen,Sjöbergliden 71,Fågelfors,54954,albertina.ekstrom@gmail.com,059-219 90 08,1996-06-18

20000814-4830,Nelly,Berglund,Fingalgränd 6G,Myckle,123 11,lindgren.rut@berg.com,+46 (0)67407396,2000-08-14

20200930-9411,Elov,Axelsson,Vasagränd 86,Hammenhög,659 12,henric40@hotmail.com,082972240,2020-09-30

20120205-1261,Halvar,Björklund,Småliden 810,Hakkas,512 10,elisabeth.fredriksson@olsson.com,08-560 430 09,2012-02-05

19890816-1105,Susanna,Mattsson,Henningstigen 7844,Sandslån,282 53,magnusson.elisabet@hotmail.com,+46(0)747222724,1989-08-16

20090203-1834,Sven-Olov,Falk,Storliden 691,Våmhus,72982,nsundqvist@yahoo.com,093-608 65 39,2009-02-03

20211125-0638,Morgan,Nilsson,Pålssonliden 200,Lilla Tjärby,58463,alofgren@martensson.org,+46 (0)536 028 690,2021-11-25

20060702-6958,Vendla,Pålsson,Ringgränd 8,Frufällan,19788,plindstrom@yahoo.com,+46(0)469757348,2006-07-02

19830919-7246,Majken,Berg,Dickbacken 24G,Ramstalund,46850,dan.eriksson@nyberg.com,+46 (0)49 95 80 56,1983-09-19

19930524-2222,Ann-Louise,Pålsson,Ringgatan 2493,Enstaberga,144 24,wallin.jonny@gmail.com,0434676130,1993-05-24

19731028-8941,Aino,Dahlberg,Linnébacken 600,Vansbro,97900,awikstrom@yahoo.com,+46 (0)26937121,1973-10-28

19880220-4467,Thord,Söderberg,Leobacken 2,Grängesberg,528 79,haxelsson@gmail.com,+46(0)80509255,1988-02-20

20000430-8245,Karl-Gustaf,Ekström,Mattssonstigen 2,Boda,371 42,margot.mattsson@sjogren.net,+46 (0)80 12 26 46,2000-04-30

20090727-9769,Margareta,Lund,Holmliden 77G,Holsbybrunn,722 31,pholm@gmail.com,08-519 369 78,2009-07-27

19831020-9398,Lage,Håkansson,Löfgrenvägen 1A,Bonäs,642 67,fredrik.andreasson@gmail.com,+46 (0)552 091 54,1983-10-20

19770321-7178,Kornelia,Björk,Franssonstigen 5C,Gällö,269 82,gertrud32@blomqvist.net,08-954 84 30,1977-03-21

19901005-8402,Antero,Jonsson,Berthvägen 443,Hallsberg,420 85,agneta.axelsson@yahoo.com,+46 (0)92727937,1990-10-05

19800303-3131,Magda,Hellström,Andreassonvägen 3931,Hallerna,17645,carin.jonsson@gmail.com,08-130 316 86,1980-03-03

20170612-9953,Lill,Forsberg,Antongränd 7202,Solberga,175 35,natalia03@hakansson.com,033496178,2017-06-12

20070422-1530,Isidor,Svensson,Petterssonliden 9971,Ballingslöv,315 76,gberglund@karlsson.com,+469192452,2007-04-22

19860324-5161,Clarence,Lundgren,Nyström Väg 5,Färlöv,735 59,evy29@gmail.com,+46 703 730 526,1986-03-24

19860912-1842,Brynolf,Nyström,Åberg Väg 938,Storebro,38540,shermansson@hansson.com,+46 (0)47654845,1986-09-12

20041003-2534,John,Olofsson,Fredrikssonvägen 6,Malå,564 34,jerry.johansson@gmail.com,08-000 660 21,2004-10-03

19770819-3166,Elaine,Bergqvist,Småbacken 2,Arkelstorp,94458,mkarlsson@wikstrom.net,0516147036,1977-08-19

20111205-7364,Per-Olov,Lindström,Småstigen 64,Svenstavik,44447,fransson.jeanette@pettersson.com,013471278,2011-12-05

19990128-7505,Elvi,Jönsson,Fredsgatan 631,Lunnarp,455 23,viktoria34@gmail.com,08-229 827 12,1999-01-28

20160630-0224,Lisbeth,Lundgren,Alfredvägen 226,Glommen,17521,uhellstrom@gmail.com,047448750,2016-06-30

20180426-1376,Diana,Gustafsson,Lindgren Backe 37,Ingaröstrand,18469,hansson.augustin@lundberg.com,08-64 97 80,2018-04-26

20080719-7007,Halvard,Andersson,Sandström Väg 4,Vickleby,86589,carola96@gmail.com,0866039212,2008-07-19

19860412-0425,Diana,Wallin,Småbacken 31,Storuman,683 36,npalsson@samuelsson.biz,08-47 54 98,1986-04-12

19880125-4581,Helena,Bergström,Storliden 732,Gärds Köpinge,31344,abrahamsson.oscar@gmail.com,+46(0)512160289,1988-01-25

20190414-4724,Östen,Blomqvist,Samuelssonbacken 998,Anneberg,124 26,csandberg@jansson.com,0870-528 21,2019-04-14

20210515-1573,Britt-Marie,Lundberg,Månssonbacken 2,Sturefors,72189,mansson.larserik@hotmail.com,0177-662 35,2021-05-15

20080510-1759,Pontus,Lundberg,Martinagatan 8E,Säve,25479,sundqvist.elsy@strom.com,+46 (0)776 289 37,2008-05-10

20181031-1421,Matts,Samuelsson,Agnestigen 64,Storfors,672 84,reine45@gmail.com,+4648269353,2018-10-31

19800430-7665,Severin,Gunnarsson,Berggren Allé 28O,Ekedalen,28087,selma.strom@yahoo.com,0575498966,1980-04-30

19921101-6882,Frits,Andreasson,Hansenbacken 597,Dunö,635 47,hilbert.gunnarsson@hotmail.com,+46 (0)8 294 27 86,1992-11-01

20030630-7245,Vincent,Andersson,Ebbevägen 6,Gemla,529 70,jorgen38@sandberg.biz,+4627148074,2003-06-30

19770522-5495,Linnea,Ström,Småbacken 3628,Marmaverken,52412,eve.eriksson@hotmail.com,0837-287 18,1977-05-22

19840608-7188,Ruben,Andersson,Teklavägen 1846,Timsfors,69227,forsberg.eugen@gmail.com,0949-878 40,1984-06-08

19751202-3293,Ann-Mari,Dahlberg,Bennygatan 58J,Gårdstånga,35378,eddie08@nyberg.info,+46 (0)51 88 92 21,1975-12-02

19880901-7827,Bernt,Karlsson,Storvägen 50,Östra Frölunda,75353,nystrom.gosta@yahoo.com,08-33 43 84,1988-09-01

20180109-2233,Ulla-Britta,Andersson,Björklundbacken 9D,Lövånger,88174,berglund.dorotea@martensson.com,+46885292577,2018-01-09

20200525-7479,Ros-Mari,Nyberg,Nordström Väg 51,Vidsel,17149,gunnarsson.sonja@jakobsson.com,+46 (0)51 94 05 14,2020-05-25

20111022-8235,Linnea,Berggren,Småbacken 8818,Härad,816 35,ulrica02@yahoo.com,+463033747,2011-10-22

19771017-9049,Kerstin,Eklund,Blomqvistbacken 653,Östra Ånneröd,631 37,fbengtsson@lindstrom.org,0690337833,1977-10-17

19960121-5805,Kersti,Svensson,Lillvägen 20,Björke,23215,wsundqvist@andersson.com,0330-735 72,1996-01-21

20181004-6563,Åsa,Lindgren,Östengränd 68,Rävemåla,360 18,berta96@lundqvist.com,08-769 94 51,2018-10-04

19860315-9060,Valdemar,Söderberg,Fredsgränd 1,Lödöse,910 32,wallin.anncharlotte@hotmail.com,087136234,1986-03-15

19801007-9423,Ebbe,Jansson,Berglundgränd 478,Stockvik,488 82,maria45@hotmail.com,+46 604 031 964,1980-10-07

20030417-7747,Roy,Arvidsson,Jonsson Allé 634,Billesholm,626 18,ulundgren@aberg.com,+46(0)4329568,2003-04-17

19770107-8716,Ulf,Hellström,Lundvägen 8,Kungsör,51936,janne.bergstrom@hotmail.com,+4651065250,1977-01-07

19751006-7440,Alve,Hansen,Kungsbacken 27,Berg,298 64,oberg.alida@gmail.com,+46(0)82496670,1975-10-06

19760828-9146,Valter,Larsson,Danielssonliden 14L,Morup,866 97,lforsberg@holmgren.biz,08-98 32 25,1976-08-28

19820316-2421,Lennart,Berggren,Kungsliden 218,Västerås,41998,forsberg.lydia@lundin.com,+46 (0)8 471 55 89,1982-03-16

20050725-7436,Eivor,Månsson,Ekströmgränd 255,Grebo,53584,sundstrom.kristina@norberg.com,+467336820,2005-07-25

19870413-0690,Rose,Danielsson,Jonasson Väg 2886,Gustavsberg,87694,holmberg.viveka@yahoo.com,+46(0)457614200,1987-04-13

19910304-9577,Lisbet,Andreasson,Lundqvist Allé 15L,Skottsund,954 88,alfred.bergqvist@magnusson.org,+46 381 970 293,1991-03-04

19990430-3914,Aina,Fredriksson,Vasagatan 199,Hällestad,279 49,sivert.pettersson@abrahamsson.com,+46(0)64605886,1999-04-30

20180311-8720,Arthur,Bergman,Lindgren Gata 8,Eriksmåla,614 87,janake51@sjogren.com,035037270,2018-03-11

19791224-6339,Kristian,Berg,Svensson Gata 2Y,Emmaljunga,610 07,dberg@olofsson.com,+46(0)263256196,1979-12-24

20121226-7399,Torvald,Samuelsson,Söderbergvägen 16,Umeå,401 89,viggo44@gmail.com,+46(0)918512273,2012-12-26

19741115-7326,Antonia,Olsson,Brunnsliden 66T,Skriketorp,838 96,jonasson.yvonne@lundqvist.org,08-90 15 52,1974-11-15

19770612-7549,Teresia,Åkesson,Vasastigen 7Y,Bälinge,85747,marit81@bengtsson.com,08-34 33 69,1977-06-12

20030509-9767,Ann-Britt,Holmqvist,Vasavägen 1105,Berg,85186,franz.astrom@hotmail.com,+46 (0)2094732,2003-05-09

19900627-2397,Arvid,Fredriksson,Bergström Allé 19G,Kärda,44567,elmer81@nyberg.biz,+46(0)80028657,1990-06-27

19971129-7122,Gertie,Lundberg,Löfgrenliden 8,Björneborg,74498,carita19@lind.com,+467801831,1997-11-29

19820612-6257,Bernhardina,Lindholm,Lillvägen 78U,Karlsborg,698 83,leopold05@martensson.net,+46(0)376393407,1982-06-12

20150519-9315,Ylva,Jonsson,Sjöstigen 4L,Gävle,61023,svensson.malin@berglund.com,+46 (0)98 70 27 17,2015-05-19

19990923-8694,Mari-Ann,Henriksson,Lund Väg 2B,Alvhem,956 64,svante.jonsson@sandberg.com,08-98 30 40,1999-09-23

20051130-2663,Reino,Nordström,Lundqvistbacken 2V,Sjösa,80755,adela49@gmail.com,+469339293,2005-11-30

19931008-6569,Inga-Britt,Viklund,Linnévägen 154,Ammenäs,687 63,gilbert47@lundberg.biz,+46 (0)406 149 89,1993-10-08

19841106-6548,Tage,Wallin,Franssonliden 3H,Kvissleby,187 29,elmer66@yahoo.com,+46 (0)8 656 68 60,1984-11-06

19880528-8687,Åke,Björk,Fredsgränd 8Z,Tunnerstad,795 32,ulla17@aberg.com,0760-111 62,1988-05-28

19790816-6795,Annelie,Strömberg,Brunnsgränd 25,Degeberga,524 41,bberglund@gmail.com,+4674498223,1979-08-16

19930617-9432,Hubert,Holmberg,Holmgrenstigen 57,Kopparberg,48458,berggren.bror@akesson.com,08-575 144 95,1993-06-17

20190814-4286,Diana,Blom,Strömberggatan 591,Tollered,752 52,terese.hansson@yahoo.com,0307-676 44,2019-08-14

19760109-9731,Berne,Sjöberg,Ringgränd 5M,Kungälv,50187,justina33@nilsson.com,0689128858,1976-01-09

19940516-2944,Östen,Andersson,Emeliavägen 30X,Boden,472 30,sundberg.peder@lindberg.com,085-37 18 94,1994-05-16

19920327-8473,Marie,Holmqvist,Brunnsbacken 94I,Malmö,40236,kenth78@claesson.com,+46(0)942512567,1992-03-27

20040401-5660,Albertina,Mårtensson,Vasavägen 1,Stenared,753 23,magnhild.larsson@lundin.com,048-48 00 43,2004-04-01

19910321-4698,Alida,Lindström,Linnébacken 6E,Töllsjö,536 36,mathilda.akesson@gmail.com,056871483,1991-03-21

19960224-6870,Kalevi,Eriksson,Ringgränd 1C,Åkers styckebruk,255 43,irene.sandstrom@holmgren.com,076-59 72 93,1996-02-24

19800203-6003,Salomon,Sandström,Linnégatan 9,Harplinge,150 63,malte92@lindqvist.com,064232140,1980-02-03

20120910-7459,Eje,Lund,Ringvägen 83,Rockhammar,80951,bjorklund.lisbet@persson.com,08-431 83 52,2012-09-10

20080927-7160,Per-Anders,Nyberg,Brunnsliden 5,Sandhult,693 87,anna.lundberg@johansson.com,+46(0)1005785,2008-09-27

20030408-8164,Greger,Åberg,Linnébacken 2739,Lanesund och Överby,24494,bakesson@hotmail.com,+4690254276,2003-04-08

20030630-3958,Otto,Nilsson,Ringbacken 21U,Kläppa,726 57,kornelia.sjogren@forsberg.org,08-736 88 98,2003-06-30

19850204-1288,Anni,Fransson,Wallin Backe 482,Malung,129 06,yhermansson@hotmail.com,0859799241,1985-02-04

20170424-0513,Gottfrid,Fredriksson,Fredsliden 3P,Svedala,169 71,adolf.nilsson@soderberg.com,+46563044630,2017-04-24

20100619-9837,Evy,Sandström,Småstigen 56Z,Hasslarp,25317,lnyberg@gmail.com,076057550,2010-06-19

19970713-7156,Kristin,Lindberg,Pettersson Gata 437,Stavsnäs,466 55,olav87@lundberg.com,+46 (0)1387312,1997-07-13

19811024-0093,Lars-Göran,Lindqvist,Sundbergvägen 2994,Älvnäs,507 24,johnny.sundqvist@gmail.com,039844789,1981-10-24

19780209-8761,Majbritt,Hellström,Linnéliden 7964,Skärstad,918 64,rjakobsson@hermansson.com,0756241499,1978-02-09

19880626-3017,Sten,Holmberg,Hamnvägen 1,Angelstad,35435,rosmari20@gmail.com,+46 757 094 499,1988-06-26

20200603-9446,Hjalmar,Nyström,Storvägen 8,Skoghall,635 93,rosita73@sjoberg.net,+465179861,2020-06-03

19771117-1171,Marta,Dahlberg,Vasaliden 64,Jung,18750,kbjork@gmail.com,091167573,1977-11-17

20010227-7882,Vincent,Nordström,Brunnsvägen 889,Arbrå,81943,annalena70@hotmail.com,+46(0)9600300,2001-02-27

20170627-9928,Augustin,Olofsson,Småbacken 63,Åsen,803 46,danielsson.nora@hedlund.com,08-393 40 78,2017-06-27

19870507-2763,Curt,Lundgren,Fredsstigen 9T,Gånghester,788 19,zholmgren@hotmail.com,056-424 387,1987-05-07

20080507-1659,Maj-Britt,Martinsson,Jonssongatan 11,Hjälmared,73349,abrahamsson.boris@yahoo.com,+46 (0)204 479 66,2008-05-07

19831203-9336,Viviann,Lundin,Fredsliden 83N,Juoksengi,37634,obergstrom@olsson.com,0726973766,1983-12-03

19750301-1506,Katrina,Bergström,Ek Väg 80,Tofta,603 54,emansson@hotmail.com,074863095,1975-03-01

19740415-2682,Eleonor,Wallin,Storbacken 3F,Söderala,39720,martina.svensson@hotmail.com,08-15 53 70,1974-04-15

20151015-1496,Joachim,Gunnarsson,Andersson Väg 8V,Karlskrona,698 68,annkatrin.claesson@gmail.com,0769548153,2015-10-15

20001010-9490,Catrin,Bergström,Vendelagränd 4278,Hålsjö,645 83,oabrahamsson@hotmail.com,+46 (0)144 704 64,2000-10-10

20190921-8183,Viveka,Sundberg,Brunnsvägen 5974,Gubbo,57600,simon03@yahoo.com,08-440 52 57,2019-09-21

20150220-8513,Maj,Viklund,Abrahamsson Backe 1,Hult,769 94,bengtsson.gudmund@holm.net,015-977 68 63,2015-02-20

19980915-1181,David,Strömberg,Fredsgränd 5,Gusselby,20370,vblom@holmgren.info,+46(0)629181902,1998-09-15

19900424-3061,Estrid,Jansson,Richardgatan 75D,Arvidsjaur,49151,pettersson.nicklas@gmail.com,014-076 189,1990-04-24

19820206-0273,Jens,Sandberg,Fredsgatan 53H,Sörforsa,113 13,oscar.lundberg@andersson.com,+46(0)317125321,1982-02-06

19740808-5816,Vallentin,Sjöberg,Perssonstigen 7843,Väröbacka,834 30,johny.jonasson@holmqvist.org,08-436 638 90,1974-08-08

20160706-7284,Bertil,Forsberg,Mariannegatan 2M,Norberg,22441,fbergman@isaksson.com,+46(0)330741490,2016-07-06

20210905-7354,Rolf,Ström,Löfgren Backe 26V,Vaxholm,242 54,madeleine.andreasson@gmail.com,099322893,2021-09-05

19840424-7265,Willy,Wallin,Jacobstigen 2K,Blackstalund,775 11,olsson.margareth@viklund.biz,+464525140,1984-04-24

19900726-1851,Malkolm,Lundin,Heinzliden 4448,Lidköping,17051,arvidsson.annacarin@hotmail.com,0903-666 45,1990-07-26

20000628-3610,Emilia,Abrahamsson,Ivarsson Allé 764,Ölmanäs,305 66,anncharlott.lindgren@hotmail.com,0606-615 25,2000-06-28

20150730-8003,Justina,Björk,Brunnsgränd 44K,Vislanda,63721,hermansson.annette@sandstrom.info,08-80 16 43,2015-07-30

19971209-7232,Siri,Lundin,Magnusson Backe 3Y,Söderfors,95360,soren.lindholm@svensson.com,052-32 46 18,1997-12-09

19920425-4116,Maj,Andreasson,Fredsvägen 3,Nogersund,29512,xnordin@gmail.com,+46(0)231994929,1992-04-25

19810220-2463,Elfrida,Forsberg,Öbergliden 917,Hagbyhöjden,58501,viveka81@gmail.com,08-475 859 12,1981-02-20

19760913-4196,Nils-Erik,Söderberg,Florencebacken 4488,Barsebäckshamn,83977,ivar42@lundstrom.com,055151228,1976-09-13

19821029-5478,Rune,Martinsson,Fritsbacken 4,Heby,419 78,blom.roland@falk.com,08-621 136 24,1982-10-29

19890316-6167,Kristian,Lundberg,Eklundvägen 26,Länna,611 20,matts.olofsson@nordin.biz,080-43 22 49,1989-03-16

19871206-5237,Karl-Gustav,Lindgren,Drottningvägen 76,Muskö,686 95,dnorberg@sundberg.com,030-817 93 28,1987-12-06

20120913-9046,Lars-Göran,Jonasson,Falkbacken 71R,Ullatti,492 30,irene65@hotmail.com,+46(0)2923271,2012-09-13

20210123-2780,Eira,Åström,Holmqvistgränd 91,Nore,75586,wmattsson@yahoo.com,+46 (0)493 059 874,2021-01-23

19800402-0051,Per-Ola,Claesson,Smågatan 8331,Vinnö,22322,anncharlotte.holm@hotmail.com,0305-580 34,1980-04-02

19790226-5397,Lisbet,Berg,Fredsvägen 15,Bottnaryd,649 27,osundberg@hotmail.com,044-66 81 27,1979-02-26

20060630-4358,Gabriel,Lundqvist,Kungsgränd 670,Innertavle,700 47,vsjogren@engstrom.com,015-897 372,2006-06-30

19751020-3506,Olof,Berglund,Axelsson Backe 6P,Rävemåla,259 33,xhakansson@yahoo.com,+46 (0)6056979,1975-10-20

20200728-1138,Antonius,Jakobsson,Hamngränd 244,Sulvik,928 04,cfalk@yahoo.com,+4666384489,2020-07-28

19730411-8140,Gulli,Hansson,Ringgatan 4736,Torsås,424 04,anton.mansson@yahoo.com,0294403838,1973-04-11

19830811-7472,Ulrika,Norberg,Danielsson Backe 4V,Kågeröd,144 12,vlarsson@yahoo.com,08-75 01 44,1983-08-11

20141106-5055,Bill,Fransson,Catrinliden 1065,Hjuvik,49725,bergqvist.konstantia@andersson.com,+4663642849,2014-11-06

19750712-4374,Majvor,Lindholm,Storbacken 6V,Gimo,43338,mia47@yahoo.com,079-09 95 93,1975-07-12

19800301-9409,Birger,Bergman,Götestigen 49,Vaplan,77748,lundin.viking@martinsson.biz,+46 (0)724 345 435,1980-03-01

20210514-8268,Heribert,Nordström,Sundström Backe 5I,Orsa,580 09,leopold94@hotmail.com,+46(0)2594847,2021-05-14

19891107-5084,Syster,Magnusson,Danielsson Allé 8,Katrinedal,47401,gstrom@wallin.com,+46 436 382 422,1989-11-07

19710805-1899,Elina,Jansson,Smågatan 1W,Örtofta,371 48,edla80@hotmail.com,+46 (0)658 876 926,1971-08-05

20061119-4823,Peder,Nordström,Sjöbacken 63I,Nordkroken,301 54,johansson.leo@dahlberg.org,+46 (0)97 51 26 09,2006-11-19

20100630-3150,Allan,Öberg,Sundbergbacken 5S,Sjöbo,374 76,dahlberg.kristina@lundqvist.com,029-21 87 01,2010-06-30

20211205-2043,Borghild,Martinsson,Olofsson Allé 5Y,Mjölby,468 62,matti.holmberg@oberg.info,+4642557861,2021-12-05

19860908-1172,Björn,Eliasson,Fredsliden 1697,Kopparmora,66977,fhellstrom@lundberg.com,+46(0)6306225,1986-09-08

19860418-4272,Sonja,Wikström,Eklundgatan 985,Jämtön,89661,boel.sandberg@yahoo.com,0910446480,1986-04-18

20130916-6499,Iréne,Hedlund,Reidarliden 20,Valla,66395,bfransson@holmgren.com,0294-199 68,2013-09-16

19750918-8638,Eva,Fredriksson,Magnussonvägen 4S,Enstaberga,580 00,sonja.berggren@hotmail.com,+46 (0)710 167 72,1975-09-18

19970219-0999,Ingemar,Lind,Storstigen 35,Sibbhult,97160,annalena.ekstrom@hotmail.com,08-58 15 81,1997-02-19

20140113-6658,Osvald,Engström,Ringbacken 495,Norra Visby,520 10,axelina15@yahoo.com,+46954312418,2014-01-13

20100314-2734,Natalia,Söderberg,Linnégatan 4R,Tureholm,377 94,elna68@gmail.com,+46 (0)703 343 15,2010-03-14

20041111-4211,Olov,Isaksson,Bergström Gata 41,Vissefjärda,507 71,dorotea29@hansen.com,+46 (0)62122529,2004-11-11

20140312-1509,Henry,Magnusson,Petronellavägen 14G,Henån,19669,annemarie.persson@jakobsson.info,070100339,2014-03-12

20191124-9010,Orvar,Lindqvist,Lillvägen 73,Hjärsås,402 49,karla37@nystrom.com,062033610,2019-11-24

20071201-5855,Monika,Eriksson,Lillgatan 1J,Ljungsarp,129 99,dnystrom@falk.com,08-982 02 60,2007-12-01

19990905-2578,Adina,Hansen,Hermanssonliden 26W,Lindsdal,938 88,slindberg@gmail.com,+46 (0)8 695 74 08,1999-09-05

19930716-1782,Birgitta,Ivarsson,Götastigen 3,Västra Husby,36924,eklund.pia@lund.net,017-465 15 34,1993-07-16

19841129-8978,Gunder,Månsson,Kungsstigen 547,Gåvsta,595 78,isak41@hotmail.com,+46 (0)67 81 87 39,1984-11-29

19810507-2640,Patrick,Lundqvist,Margitbacken 31F,Kullö,18653,ggunnarsson@hotmail.com,+463176710,1981-05-07

19830124-5861,Marika,Larsson,Hartviggränd 24,Älta,664 01,gullan.forsberg@hotmail.com,094691954,1983-01-24

19870314-4702,Harry,Sundqvist,Sylviabacken 786,Floda,70049,odd.sundberg@oberg.com,037-972 96 63,1987-03-14

20130820-7545,Percy,Strömberg,Unogatan 8857,Billsta,84234,xjohansson@gmail.com,090-328 39 06,2013-08-20

19860416-9976,Engelbert,Andersson,Linnéstigen 9273,Hammenhög,86279,ostromberg@arvidsson.com,0344681179,1986-04-16

19890215-8937,Ellen,Blomqvist,Petterliden 99N,Skällinge,48116,dora.andersson@gmail.com,+46 (0)8 424 10 34,1989-02-15

